2024-04-23 15:00:46,856 INFO    MainThread:69199 [wandb_run.py:_config_callback():1347] config_cb None None {'_wandb': {'bounding_box/class_labels': {'annotated_images_wandb_delimeter_predictions': {'type': 'bounding_box/class_labels', 'key': 'annotated_images_wandb_delimeter_predictions', 'value': {0: 'car', 1: 'truck', 2: 'bus', 3: 'motorcycle', 4: 'bicycle', 5: 'scooter', 6: 'person', 7: 'rider'}}}}}
2024-04-23 15:00:46,900 INFO    MainThread:69199 [wandb_run.py:_config_callback():1347] config_cb None None {'_wandb': {'bounding_box/class_labels': {'annotated_images_wandb_delimeter_predictions': {'type': 'bounding_box/class_labels', 'key': 'annotated_images_wandb_delimeter_predictions', 'value': {0: 'car', 1: 'truck', 2: 'bus', 3: 'motorcycle', 4: 'bicycle', 5: 'scooter', 6: 'person', 7: 'rider'}}}}}
2024-04-23 15:00:46,946 INFO    MainThread:69199 [wandb_run.py:_config_callback():1347] config_cb None None {'_wandb': {'bounding_box/class_labels': {'annotated_images_wandb_delimeter_predictions': {'type': 'bounding_box/class_labels', 'key': 'annotated_images_wandb_delimeter_predictions', 'value': {0: 'car', 1: 'truck', 2: 'bus', 3: 'motorcycle', 4: 'bicycle', 5: 'scooter', 6: 'person', 7: 'rider'}}}}}
2024-04-23 15:00:46,988 INFO    MainThread:69199 [wandb_run.py:_config_callback():1347] config_cb None None {'_wandb': {'bounding_box/class_labels': {'annotated_images_wandb_delimeter_predictions': {'type': 'bounding_box/class_labels', 'key': 'annotated_images_wandb_delimeter_predictions', 'value': {0: 'car', 1: 'truck', 2: 'bus', 3: 'motorcycle', 4: 'bicycle', 5: 'scooter', 6: 'person', 7: 'rider'}}}}}
2024-04-23 15:00:47,036 INFO    MainThread:69199 [wandb_run.py:_config_callback():1347] config_cb None None {'_wandb': {'bounding_box/class_labels': {'annotated_images_wandb_delimeter_predictions': {'type': 'bounding_box/class_labels', 'key': 'annotated_images_wandb_delimeter_predictions', 'value': {0: 'car', 1: 'truck', 2: 'bus', 3: 'motorcycle', 4: 'bicycle', 5: 'scooter', 6: 'person', 7: 'rider'}}}}}
2024-04-23 15:00:47,086 INFO    MainThread:69199 [wandb_run.py:_config_callback():1347] config_cb None None {'_wandb': {'bounding_box/class_labels': {'annotated_images_wandb_delimeter_predictions': {'type': 'bounding_box/class_labels', 'key': 'annotated_images_wandb_delimeter_predictions', 'value': {0: 'car', 1: 'truck', 2: 'bus', 3: 'motorcycle', 4: 'bicycle', 5: 'scooter', 6: 'person', 7: 'rider'}}}}}
2024-04-23 15:00:47,132 INFO    MainThread:69199 [wandb_run.py:_config_callback():1347] config_cb None None {'_wandb': {'bounding_box/class_labels': {'annotated_images_wandb_delimeter_predictions': {'type': 'bounding_box/class_labels', 'key': 'annotated_images_wandb_delimeter_predictions', 'value': {0: 'car', 1: 'truck', 2: 'bus', 3: 'motorcycle', 4: 'bicycle', 5: 'scooter', 6: 'person', 7: 'rider'}}}}}
2024-04-23 15:00:47,176 INFO    MainThread:69199 [wandb_run.py:_config_callback():1347] config_cb None None {'_wandb': {'bounding_box/class_labels': {'annotated_images_wandb_delimeter_predictions': {'type': 'bounding_box/class_labels', 'key': 'annotated_images_wandb_delimeter_predictions', 'value': {0: 'car', 1: 'truck', 2: 'bus', 3: 'motorcycle', 4: 'bicycle', 5: 'scooter', 6: 'person', 7: 'rider'}}}}}
2024-04-23 15:00:47,221 INFO    MainThread:69199 [wandb_run.py:_config_callback():1347] config_cb None None {'_wandb': {'bounding_box/class_labels': {'annotated_images_wandb_delimeter_predictions': {'type': 'bounding_box/class_labels', 'key': 'annotated_images_wandb_delimeter_predictions', 'value': {0: 'car', 1: 'truck', 2: 'bus', 3: 'motorcycle', 4: 'bicycle', 5: 'scooter', 6: 'person', 7: 'rider'}}}}}
2024-04-23 15:00:47,266 INFO    MainThread:69199 [wandb_run.py:_config_callback():1347] config_cb None None {'_wandb': {'bounding_box/class_labels': {'annotated_images_wandb_delimeter_predictions': {'type': 'bounding_box/class_labels', 'key': 'annotated_images_wandb_delimeter_predictions', 'value': {0: 'car', 1: 'truck', 2: 'bus', 3: 'motorcycle', 4: 'bicycle', 5: 'scooter', 6: 'person', 7: 'rider'}}}}}
2024-04-23 15:00:47,310 INFO    MainThread:69199 [wandb_run.py:_config_callback():1347] config_cb None None {'_wandb': {'bounding_box/class_labels': {'annotated_images_wandb_delimeter_predictions': {'type': 'bounding_box/class_labels', 'key': 'annotated_images_wandb_delimeter_predictions', 'value': {0: 'car', 1: 'truck', 2: 'bus', 3: 'motorcycle', 4: 'bicycle', 5: 'scooter', 6: 'person', 7: 'rider'}}}}}
2024-04-23 15:00:47,356 INFO    MainThread:69199 [wandb_run.py:_config_callback():1347] config_cb None None {'_wandb': {'bounding_box/class_labels': {'annotated_images_wandb_delimeter_predictions': {'type': 'bounding_box/class_labels', 'key': 'annotated_images_wandb_delimeter_predictions', 'value': {0: 'car', 1: 'truck', 2: 'bus', 3: 'motorcycle', 4: 'bicycle', 5: 'scooter', 6: 'person', 7: 'rider'}}}}}
2024-04-23 15:00:47,400 INFO    MainThread:69199 [wandb_run.py:_config_callback():1347] config_cb None None {'_wandb': {'bounding_box/class_labels': {'annotated_images_wandb_delimeter_predictions': {'type': 'bounding_box/class_labels', 'key': 'annotated_images_wandb_delimeter_predictions', 'value': {0: 'car', 1: 'truck', 2: 'bus', 3: 'motorcycle', 4: 'bicycle', 5: 'scooter', 6: 'person', 7: 'rider'}}}}}
